Band,wavelength,efficiency
4,9.93,0.12805752238318
4,9.938,0.128018121635963
4,9.946,0.127975775492935
4,9.954,0.127926556668189
4,9.962,0.12787959122116
4,9.97,0.127833669332896
4,9.978,0.127792590846906
4,9.986,0.127748462127176
4,9.994,0.127704708729778
4,10.002,0.127693130373942
4,10.01,0.127831817108202
4,10.018,0.127954909846767
4,10.026,0.128095685466563
4,10.034,0.128214418352138
4,10.042,0.128350765492156
4,10.05,0.128485792977834
4,10.058,0.128636157054006
4,10.066,0.128763459625422
4,10.074,0.128907265058096
4,10.082,0.129037557046468
4,10.09,0.1292771058416
4,10.098,0.129478149875478
4,10.106,0.129715896900759
4,10.114,0.129911416825922
4,10.122,0.130142882358121
4,10.13,0.130312658161413
4,10.138,0.130513048571645
4,10.146,0.130677485773722
4,10.154,0.130867307870153
4,10.162,0.131024876830118
4,10.17,0.131233504392147
4,10.178,0.131415400411566
4,10.186,0.131633705652282
4,10.194,0.131820286634432
4,10.202,0.132046208983227
4,10.21,0.132258226036907
4,10.218,0.132523816665226
4,10.226,0.132741447422485
4,10.234,0.132975550925618
4,10.242,0.133204684600537
4,10.25,0.133452339745998
4,10.258,0.133681532778041
4,10.266,0.133890494464102
4,10.274,0.134138654710087
4,10.282,0.13436357297145
4,10.29,0.134585664804006
4,10.30,0.00000
5,9.90,0.00000
5,9.91,0.131221060703314
5,9.91985,0.13101630443472
5,9.9297,0.130878751735634
5,9.93955,0.130770458619495
5,9.9494,0.130675460610334
5,9.95925,0.130586495889606
5,9.9691,0.130497778711187
5,9.97895,0.130408145050982
5,9.9888,0.13031357909644
5,9.99865,0.130216617099461
5,10.0085,0.130303672420361
5,10.01835,0.130425688156059
5,10.0282,0.130562419782032
5,10.03805,0.130733500889918
5,10.0479,0.13095520128454
5,10.05775,0.13122856456738
5,10.0676,0.131508570850108
5,10.07745,0.13177558412316
5,10.0873,0.132094219763451
5,10.09715,0.132442284642284
5,10.107,0.132794523485219
5,10.11685,0.133131650213409
5,10.1267,0.133494936669352
5,10.13655,0.133848893749669
5,10.1464,0.134210683880898
5,10.15625,0.134576163447613
5,10.1661,0.134957810660529
5,10.17595,0.135332960928896
5,10.1858,0.135740583631497
5,10.19565,0.136143755184122
5,10.2055,0.136544245254616
5,10.21535,0.136972730358295
5,10.2252,0.137400140003855
5,10.23505,0.137828319620826
5,10.2449,0.138222338442745
5,10.25475,0.138648174043011
5,10.2646,0.139073491197713
5,10.27445,0.139501672444364
5,10.2843,0.139933463810164
5,10.29415,0.140365554610098
5,10.304,0.140793691984054
5,10.31385,0.141181032787129
5,10.3237,0.141593522490297
5,10.33355,0.141988041774523
5,10.3434,0.142346789006531
5,10.35325,0.142701586659749
5,10.3631,0.143054968402416
5,10.37295,0.14338345346324
5,10.3828,0.14370913346544
5,10.39265,0.144034995047093
5,10.4025,0.14436544745035
5,10.41235,0.144695786884362
5,10.4222,0.144979036220846
5,10.43205,0.145209720257493
5,10.4419,0.145406899736848
5,10.45175,0.145594728956088
5,10.4616,0.145765467981441
5,10.47145,0.145928173090922
5,10.4813,0.146090881289012
5,10.49115,0.146261197826831
5,10.501,0.146405057632235
5,10.51085,0.146224154365855
5,10.5207,0.146021428986294
5,10.53055,0.145816103590955
5,10.5404,0.14560721848972
5,10.55025,0.145387435575286
5,10.5601,0.145129308472023
5,10.56995,0.144867523113281
5,10.5798,0.144591981811619
5,10.58965,0.144308768688556
5,10.5995,0.14396057065393
5,10.60935,0.143566871296075
5,10.6192,0.143173037614595
5,10.62905,0.14277789721405
5,10.6389,0.142397996043216
5,10.64875,0.141994707915613
5,10.6586,0.141586061670543
5,10.66845,0.141171722814964
5,10.6783,0.140754041696906
5,10.68815,0.14032092307208
5,10.698,0.139867552115732
5,10.70785,0.139440425276486
5,10.7177,0.138994527487692
5,10.72755,0.138555691257006
5,10.7374,0.138101189797474
5,10.74725,0.137643790003848
5,10.7571,0.137185589837092
5,10.76695,0.136748349880605
5,10.7768,0.136283288617923
5,10.78665,0.135818283035664
5,10.7965,0.13535562903304
5,10.80635,0.134898419168273
5,10.8162,0.134444365214931
5,10.82605,0.134012487421341
5,10.8359,0.133639146985236
5,10.84575,0.133246369516754
5,10.8556,0.132853803166022
5,10.86545,0.132463160714133
5,10.8753,0.13204438097689
5,10.88515,0.131600078732002
5,10.895,0.131157757023654
5,10.90485,0.130741149807021
5,10.9147,0.130306238703476
5,10.92455,0.129944704508978
5,10.9344,0.12962509285425
5,10.94425,0.129318136987849
5,10.9541,0.129021808374428
5,10.96395,0.128740955904489
5,10.9738,0.128452344852829
5,10.98365,0.128156760579838
5,10.9935,0.127854196614068
5,11.00335,0.127578167254199
5,11.0132,0.127362699649351
5,11.02305,0.127208511080902
5,11.0329,0.127060870523897
5,11.04275,0.126912467426678
5,11.0526,0.12676755724638
5,11.06245,0.126627882992522
5,11.0723,0.126493355638781
5,11.08215,0.126361457130324
5,11.092,0.126231267505555
5,11.10185,0.126104618810386
5,11.1117,0.125978742515039
5,11.12155,0.125969536559992
5,11.1314,0.125965548778849
5,11.14125,0.125967167512721
5,11.1511,0.125983234344859
5,11.16095,0.125997906045286
5,11.1708,0.126008351744994
5,11.18065,0.126019569999867
5,11.1905,0.12602777113519
5,11.20035,0.12602908996019
5,11.2102,0.126022237071877
5,11.22005,0.126061393748492
5,11.2299,0.126087558774061
5,11.23975,0.126129755950464
5,11.2496,0.126176586596917
5,11.25945,0.12623100066272
5,11.2693,0.126276465561931
5,11.27915,0.126325134610303
5,11.289,0.12637864852413
5,11.29885,0.126413121379812
5,11.3087,0.126456200224103
5,11.31855,0.126523478651868
5,11.3284,0.126609537321968
5,11.33825,0.126696964240766
5,11.3481,0.126789250271435
5,11.35795,0.126865449790794
5,11.3678,0.126947744992788
5,11.37765,0.126997234630906
5,11.3875,0.127047025961524
5,11.39735,0.127095294214478
5,11.4072,0.127141718655022
5,11.41705,0.12719126377494
5,11.4269,0.127245064973186
5,11.43675,0.127317756665089
5,11.4466,0.127389258926612
5,11.45645,0.127457088224491
5,11.4663,0.127522045595537
5,11.47615,0.127516731586437
5,11.486,0.127495298313414
5,11.49585,0.127463539717476
5,11.5057,0.12750955893686
5,11.51555,0.127605398736383
5,11.5254,0.127703344977849
5,11.53525,0.127803110893423
5,11.5451,0.127904244775112
5,11.55495,0.127996465500922
5,11.5648,0.128094118909435
5,11.57465,0.128186542181827
5,11.5845,0.128217182996134
5,11.59435,0.128240367652192
5,11.6042,0.128258124838528
5,11.61405,0.128271907638153
5,11.6239,0.128283811442389
5,11.63375,0.128271637185379
5,11.6436,0.128233496981632
5,11.65345,0.12819691154468
5,11.6633,0.128159023223552
5,11.67315,0.128119784699842
5,11.683,0.128076689270137
5,11.69285,0.128015387124881
5,11.7027,0.127938964562694
5,11.71255,0.127856018107926
5,11.7224,0.127763391181613
5,11.73225,0.127662497438211
5,11.7421,0.127547098580752
5,11.75195,0.127431662616472
5,11.7618,0.127312433090991
5,11.77165,0.127201628983252
5,11.7815,0.127097302931715
5,11.79135,0.126996656359469
5,11.8012,0.126850921716509
5,11.81105,0.126689844215847
5,11.8209,0.126539346759262
5,11.83075,0.126365214335836
5,11.8406,0.1261895036881
5,11.85045,0.126011753897962
5,11.8603,0.125820419204197
5,11.87015,0.125631413675821
5,11.88,0.125442161764161
5,11.89,0.00000
6,11.51,0.00000
6,11.52,0.111844194884077
6,11.53055,0.111810231622733
6,11.5411,0.111763949762818
6,11.55165,0.111730237462203
6,11.5622,0.111680875215651
6,11.57275,0.111639263393513
6,11.5833,0.111574663783915
6,11.59385,0.111518150062717
6,11.6044,0.111451007543835
6,11.61495,0.111400955117942
6,11.6255,0.111334114239234
6,11.63605,0.111259221299362
6,11.6466,0.111186291013358
6,11.65715,0.111090190028167
6,11.6677,0.110997390966276
6,11.67825,0.11085783008582
6,11.6888,0.110706131647019
6,11.69935,0.110475738494178
6,11.7099,0.110233213969929
6,11.72045,0.109885667801674
6,11.731,0.109445531295503
6,11.74155,0.108972611006237
6,11.7521,0.10836029575307
6,11.76265,0.107789403538668
6,11.7732,0.107198191606845
6,11.78375,0.106762790739635
6,11.7943,0.106414599567264
6,11.80485,0.106250203370808
6,11.8154,0.106177673648943
6,11.82595,0.106183018836363
6,11.8365,0.106189058411538
6,11.84705,0.106139148174203
6,11.8576,0.106011590354763
6,11.86815,0.10574602785019
6,11.8787,0.105404048610897
6,11.88925,0.104909166093351
6,11.8998,0.104394985501782
6,11.91035,0.103784245111971
6,11.9209,0.103242106000034
6,11.93145,0.102682539598115
6,11.942,0.102211921271283
6,11.95255,0.101880543029075
6,11.9631,0.101611398627169
6,11.97365,0.101478307143055
6,11.9842,0.101439808214088
6,11.99475,0.101525930686179
6,12.0053,0.101695631048856
6,12.01585,0.101918053290483
6,12.0264,0.102251681080643
6,12.03695,0.102611430926554
6,12.0475,0.103038304078396
6,12.05805,0.103456540642999
6,12.0686,0.103812618054745
6,12.07915,0.104169897625188
6,12.0897,0.10447034520543
6,12.10025,0.104789971640995
6,12.1108,0.105095978259733
6,12.12135,0.105469247749263
6,12.1319,0.105871927465147
6,12.14245,0.106398596634872
6,12.153,0.106994538848144
6,12.16355,0.107584966978494
6,12.1741,0.108232856565672
6,12.18465,0.108793222953093
6,12.1952,0.109357203196693
6,12.20575,0.109801440307775
6,12.2163,0.110225664147533
6,12.22685,0.110557346909465
6,12.2374,0.11086850725362
6,12.24795,0.111104221507934
6,12.2585,0.111307461297801
6,12.26905,0.111437046277568
6,12.2796,0.111473915531
6,12.29015,0.111401761653703
6,12.3007,0.11122108363953
6,12.31125,0.110883364628473
6,12.3218,0.110468841794403
6,12.33235,0.109933843332058
6,12.3429,0.10942572760534
6,12.35345,0.108937330378032
6,12.364,0.108578161313473
6,12.37455,0.108409076336183
6,12.3851,0.108418590340335
6,12.39565,0.10857868415041
6,12.4062,0.108890242074512
6,12.41675,0.109227216612662
6,12.4273,0.10959466552414
6,12.43785,0.109887517905526
6,12.4484,0.110127598183303
6,12.45895,0.110286052646575
6,12.4695,0.110407955732323
6,12.48005,0.110513556529719
6,12.4906,0.110629343683896
6,12.50115,0.110801133910506
6,12.5117,0.111053969740945
6,12.52225,0.111391090396983
6,12.5328,0.111755843679818
6,12.54335,0.112200550616796
6,12.5539,0.112633426044201
6,12.56445,0.113118913501762
6,12.575,0.113602732060738
6,12.58555,0.114035096891912
6,12.5961,0.114493038775005
6,12.60665,0.114897252977417
6,12.6172,0.115316387417139
6,12.62775,0.115679886258083
6,12.6383,0.116042375627439
6,12.64885,0.116343674613468
6,12.6594,0.116633214502731
6,12.66995,0.116862669905937
6,12.6805,0.117073594875726
6,12.69105,0.117248462965987
6,12.7016,0.117381020799708
6,12.71215,0.117496897911031
6,12.7227,0.117586363774175
6,12.73325,0.117663170841544
6,12.7438,0.117730503400484
6,12.75435,0.117791608614709
6,12.7649,0.11785309776378
6,12.77545,0.117904378948955
6,12.786,0.117936693092246
6,12.79655,0.117930053914448
6,12.8071,0.117843529581416
6,12.81765,0.117687698125043
6,12.8282,0.117371839640255
6,12.83875,0.116949539783077
6,12.8493,0.116300748812378
6,12.85985,0.115554496501235
6,12.8704,0.114564502378188
6,12.88095,0.113555793736801
6,12.8915,0.112396120047166
6,12.90205,0.11124317155352
6,12.9126,0.110310137646294
6,12.92315,0.109465841404541
6,12.9337,0.108927587998499
6,12.94425,0.108627085801641
6,12.9548,0.108612392070671
6,12.96535,0.108860311895612
6,12.9759,0.109249969648454
6,12.98645,0.109811506420986
6,12.997,0.110397145002722
6,13.00755,0.110789027352602
6,13.0181,0.111088855408286
6,13.02865,0.111210338148299
6,13.0392,0.111206410417164
6,13.04975,0.111047238695978
6,13.0603,0.110746731001958
6,13.07085,0.110357351681534
6,13.0814,0.109865196892959
6,13.09195,0.109375046070339
6,13.1025,0.10884678148823
6,13.11305,0.10837785295757
6,13.1236,0.108003499563795
6,13.13415,0.107693749690092
6,13.1447,0.107460853696286
6,13.15525,0.107271577410491
6,13.1658,0.10706647067654
6,13.17635,0.106788174518811
6,13.1869,0.106414834747689
6,13.19745,0.105856099551016
6,13.208,0.105126767718507
6,13.21855,0.104335367300833
6,13.2291,0.103388553591239
6,13.23965,0.102486199562868
6,13.2502,0.101534984687438
6,13.26075,0.10071859386948
6,13.2713,0.0999128233165711
6,13.28185,0.0992307042953933
6,13.2924,0.0985348635144231
6,13.30295,0.0979000664584821
6,13.3135,0.0971999132096516
6,13.32405,0.0964868586459548
6,13.3346,0.0958458501127155
6,13.34515,0.0951959888379535
6,13.3557,0.0947095497490894
6,13.36625,0.0943277920785841
6,13.3768,0.0941695475162187
6,13.38735,0.0942098623906659
6,13.3979,0.0944365159621218
6,13.40845,0.0948645117354044
6,13.419,0.0954482554913035
6,13.42955,0.0960452843787723
6,13.4401,0.0967673899551335
6,13.45065,0.0974117033390515
6,13.4612,0.0980981985158493
6,13.47175,0.0986604373260153
6,13.4823,0.0992098375064066
6,13.49285,0.0996365841118912
6,13.5034,0.100123035215751
6,13.51395,0.100672521707328
6,13.5245,0.101209587036787
6,13.53505,0.101685888401533
6,13.5456,0.102094509448991
6,13.55615,0.102474667472607
6,13.5667,0.102784679508422
6,13.57725,0.103045841442543
6,13.5878,0.103224965276604
6,13.59835,0.103337383224041
6,13.6089,0.103373960735983
6,13.61945,0.103304330385495
6,13.63,0.103136488528689
6,13.64,0.00000
7,13.30,0.00000
7,13.31,0.118730872519923
7,13.3222,0.118232929915045
7,13.3344,0.117688713998929
7,13.3466,0.117144598387182
7,13.3588,0.116698184176833
7,13.371,0.116391144835666
7,13.3832,0.116314604715865
7,13.3954,0.116458689689406
7,13.4076,0.11680009128375
7,13.4198,0.117314019733767
7,13.432,0.11799045203255
7,13.4442,0.118660424648924
7,13.4564,0.119337150967565
7,13.4686,0.119965809883657
7,13.4808,0.12053068423449
7,13.493,0.12105907656085
7,13.5052,0.121592123134357
7,13.5174,0.122240181276537
7,13.5296,0.122809328750964
7,13.5418,0.123307805713032
7,13.554,0.123755472130032
7,13.5662,0.124123932831096
7,13.5784,0.1244361848277
7,13.5906,0.124684409047404
7,13.6028,0.124860864271445
7,13.615,0.124925288388041
7,13.6272,0.124895518919079
7,13.6394,0.124754760679918
7,13.6516,0.124510641498827
7,13.6638,0.124186540921677
7,13.676,0.123755658138089
7,13.6882,0.123393983014488
7,13.7004,0.123099062605562
7,13.7126,0.122931656065215
7,13.7248,0.122946696113517
7,13.737,0.123154818693409
7,13.7492,0.12355440335085
7,13.7614,0.124065075781318
7,13.7736,0.12464779711152
7,13.7858,0.125209225508179
7,13.798,0.125706771617864
7,13.8102,0.126057474669442
7,13.8224,0.126232504240419
7,13.8346,0.126256987567937
7,13.8468,0.126131088487152
7,13.859,0.125920176640666
7,13.8712,0.125763220834204
7,13.8834,0.125723219858657
7,13.8956,0.125897267285929
7,13.9078,0.126307878783337
7,13.92,0.127019095094436
7,13.9322,0.127875825075609
7,13.9444,0.128868942437053
7,13.9566,0.129871120124942
7,13.9688,0.130847202253557
7,13.981,0.131784718555199
7,13.9932,0.132557792620701
7,14.0054,0.133268344335751
7,14.0176,0.133943538307157
7,14.0298,0.134543771894324
7,14.042,0.135100919725077
7,14.0542,0.135593833727182
7,14.0664,0.136045309529528
7,14.0786,0.136458464254313
7,14.0908,0.136836323548324
7,14.103,0.137182175175789
7,14.1152,0.13750036997261
7,14.1274,0.137803144601909
7,14.1396,0.138094995549799
7,14.1518,0.13839491449934
7,14.164,0.138710048757118
7,14.1762,0.139058893648053
7,14.1884,0.139444354525995
7,14.2006,0.139869067289843
7,14.2128,0.140319236822075
7,14.225,0.140789247319138
7,14.2372,0.141229478613978
7,14.2494,0.14163196649291
7,14.2616,0.141989757159548
7,14.2738,0.142301967627396
7,14.286,0.142572874485104
7,14.2982,0.142827763264264
7,14.3104,0.143083167972688
7,14.3226,0.143344289263515
7,14.3348,0.143630078058704
7,14.347,0.143939641705296
7,14.3592,0.144278533942638
7,14.3714,0.144633485484314
7,14.3836,0.145001800320188
7,14.3958,0.145369098099764
7,14.408,0.145742172893836
7,14.4202,0.146105429738779
7,14.4324,0.146468255662924
7,14.4446,0.146824197248018
7,14.4568,0.147166895684643
7,14.469,0.147491791285534
7,14.4812,0.147799028907674
7,14.4934,0.148098536808796
7,14.5056,0.148266753282896
7,14.5178,0.148297641766229
7,14.53,0.148371654685341
7,14.5422,0.148475328302128
7,14.5544,0.148604514412368
7,14.5666,0.148732177048324
7,14.5788,0.148846971329
7,14.591,0.14893148115042
7,14.6032,0.148973872740231
7,14.6154,0.148977005438016
7,14.6276,0.148948333585143
7,14.6398,0.148889716217492
7,14.652,0.148801424833853
7,14.6642,0.148703212944588
7,14.6764,0.148591828018447
7,14.6886,0.148467343989135
7,14.7008,0.148331298311858
7,14.713,0.14816664911738
7,14.7252,0.148006047866818
7,14.7374,0.147849177350863
7,14.7496,0.147704978830643
7,14.7618,0.147591661661697
7,14.774,0.147504187439595
7,14.7862,0.1474645921046
7,14.7984,0.147439874584037
7,14.8106,0.147426535597002
7,14.8228,0.147402274164945
7,14.835,0.147357344110649
7,14.8472,0.147286887053642
7,14.8594,0.14717347593488
7,14.8716,0.146996372345414
7,14.8838,0.146747356862364
7,14.896,0.146373742890147
7,14.9082,0.145991527817511
7,14.9204,0.145578707073261
7,14.9326,0.145248677114003
7,14.9448,0.145008692138029
7,14.957,0.144928923648296
7,14.9692,0.144997138455847
7,14.9814,0.145176110407508
7,14.9936,0.145409325171292
7,15.0058,0.145583385315497
7,15.018,0.145665461014241
7,15.0302,0.1456527529622
7,15.0424,0.145569044982189
7,15.0546,0.145411196803457
7,15.0668,0.145208746734253
7,15.079,0.144952319630621
7,15.0912,0.144686415009936
7,15.1034,0.144404917818013
7,15.1156,0.144114375480607
7,15.1278,0.143818573925357
7,15.14,0.143510530892403
7,15.1522,0.143236375613624
7,15.1644,0.142992013605486
7,15.1766,0.142780417498691
7,15.1888,0.142610150281641
7,15.201,0.142464263986204
7,15.2132,0.142348010564321
7,15.2254,0.142234844722053
7,15.2376,0.142118175409672
7,15.2498,0.141986414054825
7,15.262,0.141830049881951
7,15.2742,0.141663629669461
7,15.2864,0.141484792064733
7,15.2986,0.141300415725535
7,15.3108,0.141112615538653
7,15.323,0.140923300696685
7,15.3352,0.140747233977774
7,15.3474,0.140580924340028
7,15.3596,0.140423579609971
7,15.3718,0.14027673148086
7,15.384,0.140135888585301
7,15.3962,0.140007373794137
7,15.4084,0.139882145655786
7,15.4206,0.139755777827698
7,15.4328,0.139624585821294
7,15.445,0.139478137072566
7,15.4572,0.139325830182496
7,15.4694,0.139163122598693
7,15.4816,0.138996320756447
7,15.4938,0.138830100328997
7,15.506,0.138626914893044
7,15.5182,0.138400475217281
7,15.5304,0.138185767908027
7,15.5426,0.137982803443447
7,15.5548,0.137786044687839
7,15.567,0.137591260599403
7,15.5792,0.137398269757384
7,15.5914,0.137203484315764
7,15.6036,0.137008121703322
7,15.6158,0.136813445924667
7,15.628,0.136614462360372
7,15.6402,0.136414636170873
7,15.6524,0.136207944380875
7,15.6646,0.135991423434712
7,15.6768,0.135763218241033
7,15.689,0.13551278380736
7,15.7012,0.135263650490736
7,15.7134,0.135012598143701
7,15.7256,0.134777195051227
7,15.7378,0.134561999058621
7,15.75,0.134374024770111
7,15.76,0.00000
8,15.36,0.00000
8,15.37,0.156781666854131
8,15.3841,0.156654039293984
8,15.3982,0.156544565281535
8,15.4123,0.156449880060864
8,15.4264,0.156374234414851
8,15.4405,0.15630935619725
8,15.4546,0.156257041194291
8,15.4687,0.156209061104894
8,15.4828,0.156167159162885
8,15.4969,0.156123730074098
8,15.511,0.156003074807084
8,15.5251,0.155849757853536
8,15.5392,0.155694050482576
8,15.5533,0.155531324484614
8,15.5674,0.155364875393509
8,15.5815,0.155194126416666
8,15.5956,0.155019126859994
8,15.6097,0.154835878846122
8,15.6238,0.154641546148605
8,15.6379,0.154433011584666
8,15.652,0.154207201090274
8,15.6661,0.153968198561132
8,15.6802,0.153722911875754
8,15.6943,0.153478025468397
8,15.7084,0.153246190936152
8,15.7225,0.153035692019514
8,15.7366,0.152854818569534
8,15.7507,0.152701925966375
8,15.7648,0.152575331661389
8,15.7789,0.152461638064081
8,15.793,0.152365725020794
8,15.8071,0.152254737354415
8,15.8212,0.152131514293066
8,15.8353,0.151985823646202
8,15.8494,0.151816238333702
8,15.8635,0.151614779064044
8,15.8776,0.151387186105877
8,15.8917,0.151129782125903
8,15.9058,0.15085330429921
8,15.9199,0.150559419221646
8,15.934,0.15026551509894
8,15.9481,0.149985321689691
8,15.9622,0.149731104703436
8,15.9763,0.14950052286843
8,15.9904,0.14929390002641
8,16.0045,0.149162074613495
8,16.0186,0.149179752236345
8,16.0327,0.14917932527638
8,16.0468,0.149154793947317
8,16.0609,0.149099965519918
8,16.075,0.149011571196864
8,16.0891,0.14890944180252
8,16.1032,0.148797705203258
8,16.1173,0.148687555731682
8,16.1314,0.148582515715135
8,16.1455,0.148487175566488
8,16.1596,0.148402843243873
8,16.1737,0.148329104208292
8,16.1878,0.148264840518959
8,16.2019,0.148210773907376
8,16.216,0.14816466905848
8,16.2301,0.148132862214463
8,16.2442,0.148111033564824
8,16.2583,0.148096031026279
8,16.2724,0.148088277819689
8,16.2865,0.148082622610541
8,16.3006,0.148079044476049
8,16.3147,0.148068939611719
8,16.3288,0.148061706973485
8,16.3429,0.148050304608266
8,16.357,0.148037089036691
8,16.3711,0.148024681296427
8,16.3852,0.148008508026772
8,16.3993,0.147992076599382
8,16.4134,0.147968994153847
8,16.4275,0.147948144657522
8,16.4416,0.147918302366845
8,16.4557,0.147889099517454
8,16.4698,0.14785661728032
8,16.4839,0.147821953284292
8,16.498,0.147784508998668
8,16.5121,0.147819575452626
8,16.5262,0.147859438499978
8,16.5403,0.147884585172075
8,16.5544,0.147905429451914
8,16.5685,0.147918193757518
8,16.5826,0.147928854772256
8,16.5967,0.147939009704099
8,16.6108,0.147965856735722
8,16.6249,0.148006794559394
8,16.639,0.148079470585581
8,16.6531,0.148173572775601
8,16.6672,0.148293816142729
8,16.6813,0.148436426481207
8,16.6954,0.148590669624219
8,16.7095,0.148749069366779
8,16.7236,0.148895890080844
8,16.7377,0.149029903779306
8,16.7518,0.149140348561054
8,16.7659,0.149222093372031
8,16.78,0.149276932658885
8,16.7941,0.149299167605554
8,16.8082,0.149302633932669
8,16.8223,0.149285013425883
8,16.8364,0.149262104781078
8,16.8505,0.149244736043227
8,16.8646,0.14923944899886
8,16.8787,0.149275358941785
8,16.8928,0.149350291246031
8,16.9069,0.149476505431573
8,16.921,0.149653705453643
8,16.9351,0.149866096420747
8,16.9492,0.150100667021674
8,16.9633,0.150336678867992
8,16.9774,0.150563614869469
8,16.9915,0.150762259934819
8,17.0056,0.150859019949056
8,17.0197,0.150813471284092
8,17.0338,0.150748392369034
8,17.0479,0.150671732969058
8,17.062,0.150591804432428
8,17.0761,0.150519100328317
8,17.0902,0.150453024926296
8,17.1043,0.150393568778839
8,17.1184,0.150332741793961
8,17.1325,0.150271081618477
8,17.1466,0.150202732376055
8,17.1607,0.15012687595089
8,17.1748,0.150046655843382
8,17.1889,0.149967607838974
8,17.203,0.149895294073557
8,17.2171,0.149834729611228
8,17.2312,0.149790641537384
8,17.2453,0.149757908230187
8,17.2594,0.14973246643532
8,17.2735,0.149714535791624
8,17.2876,0.149693345383296
8,17.3017,0.149669564670938
8,17.3158,0.149638671333706
8,17.3299,0.14960674658433
8,17.344,0.149585504585001
8,17.3581,0.149564127895743
8,17.3722,0.149557761031772
8,17.3863,0.14956241893428
8,17.4004,0.149576339703489
8,17.4145,0.149598332449597
8,17.4286,0.149613765718702
8,17.4427,0.149621165308495
8,17.4568,0.149606867539345
8,17.4709,0.149568844264591
8,17.485,0.149508871625458
8,17.4991,0.149416501785354
8,17.5132,0.149227961935679
8,17.5273,0.149021374528222
8,17.5414,0.148810602250853
8,17.5555,0.148612115271392
8,17.5696,0.148425166938014
8,17.5837,0.148266524007878
8,17.5978,0.148131789277825
8,17.6119,0.148029605605495
8,17.626,0.14796961372336
8,17.6401,0.147921516232645
8,17.6542,0.147899570949503
8,17.6683,0.147884299356274
8,17.6824,0.147868979254421
8,17.6965,0.147844545945575
8,17.7106,0.14779884293052
8,17.7247,0.147733157780371
8,17.7388,0.147638673218899
8,17.7529,0.14751314255652
8,17.767,0.147370891839623
8,17.7811,0.147201283722529
8,17.7952,0.147017486260708
8,17.8093,0.146818958533916
8,17.8234,0.146615365625547
8,17.8375,0.146409421166789
8,17.8516,0.146200223824539
8,17.8657,0.145987737963269
8,17.8798,0.145777425818245
8,17.8939,0.145566884430861
8,17.908,0.145352579380432
8,17.9221,0.145139189121906
8,17.9362,0.144930677074568
8,17.9503,0.144726475578346
8,17.9644,0.144534550757285
8,17.9785,0.144351626874108
8,17.9926,0.144185869443077
8,18.0067,0.144096934129806
8,18.0208,0.144084270298167
8,18.0349,0.144083383522777
8,18.049,0.144094180591728
8,18.0631,0.144093782438917
8,18.0772,0.144089967092222
8,18.0913,0.144072537688063
8,18.1054,0.144036907537956
8,18.1195,0.143986971232129
8,18.1336,0.143920490432707
8,18.1477,0.143835174489658
8,18.1618,0.143743388316772
8,18.1759,0.143640626688721
8,18.19,0.143527413221687
8,18.20,0.00000
9,17.64,0.00000
9,17.65,0.0325408428114926
9,17.6673,0.0325006336302435
9,17.6846,0.0324570066053176
9,17.7019,0.0324076986725714
9,17.7192,0.032347868485979
9,17.7365,0.0322794756724906
9,17.7538,0.0322018902053347
9,17.7711,0.0321165062038462
9,17.7884,0.0320277730188227
9,17.8057,0.0319367935436034
9,17.823,0.0318408935703499
9,17.8403,0.0317458353413503
9,17.8576,0.0316490543400927
9,17.8749,0.0315503586992865
9,17.8922,0.031447839879956
9,17.9095,0.0313474785818459
9,17.9268,0.0312492216134384
9,17.9441,0.0311511475189746
9,17.9614,0.0310606361817723
9,17.9787,0.0309750700467245
9,17.996,0.0308912914511953
9,18.0133,0.0308373498239165
9,18.0306,0.0307899435749179
9,18.0479,0.0307410520701161
9,18.0652,0.0306847390002707
9,18.0825,0.0306257691123857
9,18.0998,0.0305607440602181
9,18.1171,0.0304886835383192
9,18.1344,0.0304167984703753
9,18.1517,0.0303453590333556
9,18.169,0.0302760887058206
9,18.1863,0.0302083350713557
9,18.2036,0.0301488034623069
9,18.2209,0.0300954391086718
9,18.2382,0.0300464815176288
9,18.2555,0.0300089062677423
9,18.2728,0.0299805877893371
9,18.2901,0.0299684375526109
9,18.3074,0.0299723056335528
9,18.3247,0.0299940325554084
9,18.342,0.0300367199065342
9,18.3593,0.0300857009278754
9,18.3766,0.0301427114344657
9,18.3939,0.0301939847739286
9,18.4112,0.0302427991589925
9,18.4285,0.0302716446078786
9,18.4458,0.0302858323818624
9,18.4631,0.0302839961586727
9,18.4804,0.0302661910168937
9,18.4977,0.0302374199603574
9,18.515,0.0301409836979328
9,18.5323,0.0300290182763365
9,18.5496,0.0299146521922585
9,18.5669,0.029801433773983
9,18.5842,0.0296882175958809
9,18.6015,0.029582678215738
9,18.6188,0.0294829860139632
9,18.6361,0.029391694237823
9,18.6534,0.0293091305246928
9,18.6707,0.0292352597176979
9,18.688,0.0291698296936955
9,18.7053,0.0291084653415767
9,18.7226,0.029050810888941
9,18.7399,0.0289924494917417
9,18.7572,0.028934310092889
9,18.7745,0.0288691015217952
9,18.7918,0.0287985840260681
9,18.8091,0.0287204293313689
9,18.8264,0.0286339952277561
9,18.8437,0.0285365676244551
9,18.861,0.0284282366614689
9,18.8783,0.0283002161270685
9,18.8956,0.0281584031316827
9,18.9129,0.0280014637360393
9,18.9302,0.0278235668549202
9,18.9475,0.0276511960875133
9,18.9648,0.027477744884586
9,18.9821,0.0273203137805949
